,Ingredient,DF;Route,Trade_Name,Applicant,Strength,Appl_Type,Appl_No,Product_No,TE_Code,Approval_Date,RLD,RS,Type,Applicant_Full_Name,Patent_No,Patent_Expire_Date_Text,Drug_Substance_Flag,Drug_Product_Flag,Patent_Use_Code,Delist_Flag,Submission_Date,Exclusivity_Code,Exclusivity_Date,Patent_Duration,Exclusivity_Duration
11774,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,100MG,N,212725,1,,2019-08-15,Yes,No,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",NPP,2026-10-20,9.544147843942506,7.181382614647502
11775,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,100MG,N,212725,1,,2019-08-15,Yes,No,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,9.544147843942506,7.000684462696783
11776,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,100MG,N,212725,1,,2019-08-15,Yes,No,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,9.544147843942506,7.000684462696783
11777,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,100MG,N,212725,1,,2019-08-15,Yes,No,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,9.544147843942506,11.181382614647502
11778,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9616059,2028-07-08,,,U-2618,,"Sep 13, 2019",NPP,2026-10-20,8.898015058179329,7.181382614647502
11779,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9616059,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-265,2026-08-15,8.898015058179329,7.000684462696783
11780,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9616059,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-313,2026-08-15,8.898015058179329,7.000684462696783
11781,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9616059,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-448,2030-10-20,8.898015058179329,11.181382614647502
11782,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9649306,2033-05-22,,,U-2618,,"Sep 13, 2019",NPP,2026-10-20,13.768651608487337,7.181382614647502
11783,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9649306,2033-05-22,,,U-2618,,"Sep 13, 2019",ODE-265,2026-08-15,13.768651608487337,7.000684462696783
11784,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9649306,2033-05-22,,,U-2618,,"Sep 13, 2019",ODE-313,2026-08-15,13.768651608487337,7.000684462696783
11785,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9649306,2033-05-22,,,U-2618,,"Sep 13, 2019",ODE-448,2030-10-20,13.768651608487337,11.181382614647502
11786,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10231965,2035-02-17,,,U-2618,,"Sep 13, 2019",NPP,2026-10-20,15.509924709103354,7.181382614647502
11787,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10231965,2035-02-17,,,U-2618,,"Sep 13, 2019",ODE-265,2026-08-15,15.509924709103354,7.000684462696783
11788,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10231965,2035-02-17,,,U-2618,,"Sep 13, 2019",ODE-313,2026-08-15,15.509924709103354,7.000684462696783
11789,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10231965,2035-02-17,,,U-2618,,"Sep 13, 2019",ODE-448,2030-10-20,15.509924709103354,11.181382614647502
11790,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9255087,2028-07-08,,,U-2618,,"Sep 13, 2019",NPP,2026-10-20,8.898015058179329,7.181382614647502
11791,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9255087,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-265,2026-08-15,8.898015058179329,7.000684462696783
11792,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9255087,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-313,2026-08-15,8.898015058179329,7.000684462696783
11793,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9255087,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-448,2030-10-20,8.898015058179329,11.181382614647502
11794,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8673893,2028-07-08,,,U-2618,,"Sep 13, 2019",NPP,2026-10-20,8.898015058179329,7.181382614647502
11795,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8673893,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-265,2026-08-15,8.898015058179329,7.000684462696783
11796,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8673893,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-313,2026-08-15,8.898015058179329,7.000684462696783
11797,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8673893,2028-07-08,,,U-2618,,"Sep 13, 2019",ODE-448,2030-10-20,8.898015058179329,11.181382614647502
11814,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10561651,2035-02-19,,,U-2745,,"Mar 13, 2020",NPP,2026-10-20,15.515400410677618,7.181382614647502
11815,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10561651,2035-02-19,,,U-2745,,"Mar 13, 2020",ODE-265,2026-08-15,15.515400410677618,7.000684462696783
11816,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10561651,2035-02-19,,,U-2745,,"Mar 13, 2020",ODE-313,2026-08-15,15.515400410677618,7.000684462696783
11817,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10561651,2035-02-19,,,U-2745,,"Mar 13, 2020",ODE-448,2030-10-20,15.515400410677618,11.181382614647502
11818,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10738037,2037-05-18,Y,Y,U-2946,,"Sep 9, 2020",NPP,2026-10-20,17.75770020533881,7.181382614647502
11819,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10738037,2037-05-18,Y,Y,U-2946,,"Sep 9, 2020",ODE-265,2026-08-15,17.75770020533881,7.000684462696783
11820,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10738037,2037-05-18,Y,Y,U-2946,,"Sep 9, 2020",ODE-313,2026-08-15,17.75770020533881,7.000684462696783
11821,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10738037,2037-05-18,Y,Y,U-2946,,"Sep 9, 2020",ODE-448,2030-10-20,17.75770020533881,11.181382614647502
11822,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11091469,2037-05-18,,,U-2617,,"Sep 10, 2021",NPP,2026-10-20,17.75770020533881,7.181382614647502
11823,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11091469,2037-05-18,,,U-2617,,"Sep 10, 2021",ODE-265,2026-08-15,17.75770020533881,7.000684462696783
11824,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11091469,2037-05-18,,,U-2617,,"Sep 10, 2021",ODE-313,2026-08-15,17.75770020533881,7.000684462696783
11825,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11091469,2037-05-18,,,U-2617,,"Sep 10, 2021",ODE-448,2030-10-20,17.75770020533881,11.181382614647502
11830,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9029356,2028-07-08,Y,Y,,,"Sep 13, 2019",NPP,2026-10-20,8.898015058179329,7.181382614647502
11831,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9029356,2028-07-08,Y,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,8.898015058179329,7.000684462696783
11832,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9029356,2028-07-08,Y,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,8.898015058179329,7.000684462696783
11833,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9029356,2028-07-08,Y,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,8.898015058179329,11.181382614647502
11834,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085558,2028-07-08,,Y,,,"Sep 13, 2019",NPP,2026-10-20,8.898015058179329,7.181382614647502
11835,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085558,2028-07-08,,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,8.898015058179329,7.000684462696783
11836,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085558,2028-07-08,,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,8.898015058179329,7.000684462696783
11837,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085558,2028-07-08,,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,8.898015058179329,11.181382614647502
11838,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",NPP,2026-10-20,9.544147843942506,7.181382614647502
11839,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,9.544147843942506,7.000684462696783
11840,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,9.544147843942506,7.000684462696783
11841,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,8299057,2029-03-01,Y,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,9.544147843942506,11.181382614647502
11842,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085565,2033-05-22,Y,Y,,,"Sep 13, 2019",NPP,2026-10-20,13.768651608487337,7.181382614647502
11843,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085565,2033-05-22,Y,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,13.768651608487337,7.000684462696783
11844,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085565,2033-05-22,Y,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,13.768651608487337,7.000684462696783
11845,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,9085565,2033-05-22,Y,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,13.768651608487337,11.181382614647502
11846,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10398693,2038-07-18,,Y,,,"Sep 13, 2019",NPP,2026-10-20,18.924024640657084,7.181382614647502
11847,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10398693,2038-07-18,,Y,,,"Sep 13, 2019",ODE-265,2026-08-15,18.924024640657084,7.000684462696783
11848,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10398693,2038-07-18,,Y,,,"Sep 13, 2019",ODE-313,2026-08-15,18.924024640657084,7.000684462696783
11849,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,10398693,2038-07-18,,Y,,,"Sep 13, 2019",ODE-448,2030-10-20,18.924024640657084,11.181382614647502
11850,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11253515,2038-07-18,,Y,,,"Mar 22, 2022",NPP,2026-10-20,18.924024640657084,7.181382614647502
11851,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11253515,2038-07-18,,Y,,,"Mar 22, 2022",ODE-265,2026-08-15,18.924024640657084,7.000684462696783
11852,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11253515,2038-07-18,,Y,,,"Mar 22, 2022",ODE-313,2026-08-15,18.924024640657084,7.000684462696783
11853,ENTRECTINIB,CAPSULE;ORAL,ROZLYTREK,GENENTECH INC,200MG,N,212725,2,,2019-08-15,Yes,Yes,RX,GENENTECH INC,11253515,2038-07-18,,Y,,,"Mar 22, 2022",ODE-448,2030-10-20,18.924024640657084,11.181382614647502
11854,MIDOSTAURIN,CAPSULE;ORAL,RYDAPT,NOVARTIS,25MG,N,207997,1,AB,2017-04-28,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,8575146,2030-12-02,,,U-2008,,"May 23, 2017",,,13.596167008898014,
11855,MIDOSTAURIN,CAPSULE;ORAL,RYDAPT,NOVARTIS,25MG,N,207997,1,AB,2017-04-28,Yes,Yes,RX,NOVARTIS PHARMACEUTICALS CORP,7973031,2028-10-09,,,U-2007,,"May 23, 2017",,,11.449691991786448,
11926,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11091430,2029-04-20,,,U-3552,,"Mar 29, 2023",M-270,2027-12-20,6.140999315537303,4.80766598220397
11927,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11091430,2029-04-20,,,U-3552,,"Mar 29, 2023",NCE,2028-02-28,6.140999315537303,4.999315537303217
11928,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11091430,2029-04-20,,,U-3552,,"Mar 29, 2023",ODE-427,2030-02-28,6.140999315537303,7.000684462696783
11929,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11919838,2029-04-20,,,U-3862,,"Apr 3, 2024",M-270,2027-12-20,6.140999315537303,4.80766598220397
11930,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11919838,2029-04-20,,,U-3862,,"Apr 3, 2024",NCE,2028-02-28,6.140999315537303,4.999315537303217
11931,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,11919838,2029-04-20,,,U-3862,,"Apr 3, 2024",ODE-427,2030-02-28,6.140999315537303,7.000684462696783
11935,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9701709,2033-04-24,Y,Y,,,"Mar 29, 2023",M-270,2027-12-20,10.151950718685832,4.80766598220397
11936,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9701709,2033-04-24,Y,Y,,,"Mar 29, 2023",NCE,2028-02-28,10.151950718685832,4.999315537303217
11937,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9701709,2033-04-24,Y,Y,,,"Mar 29, 2023",ODE-427,2030-02-28,10.151950718685832,7.000684462696783
11938,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9670147,2029-04-20,Y,,,,"Mar 29, 2023",M-270,2027-12-20,6.140999315537303,4.80766598220397
11939,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9670147,2029-04-20,Y,,,,"Mar 29, 2023",NCE,2028-02-28,6.140999315537303,4.999315537303217
11940,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,9670147,2029-04-20,Y,,,,"Mar 29, 2023",ODE-427,2030-02-28,6.140999315537303,7.000684462696783
11941,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8440854,2029-04-20,,Y,,,"Mar 29, 2023",M-270,2027-12-20,6.140999315537303,4.80766598220397
11942,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8440854,2029-04-20,,Y,,,"Mar 29, 2023",NCE,2028-02-28,6.140999315537303,4.999315537303217
11943,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8440854,2029-04-20,,Y,,,"Mar 29, 2023",ODE-427,2030-02-28,6.140999315537303,7.000684462696783
11944,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8993640,2033-04-24,Y,Y,,,"Mar 29, 2023",M-270,2027-12-20,10.151950718685832,4.80766598220397
11945,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8993640,2033-04-24,Y,Y,,,"Mar 29, 2023",NCE,2028-02-28,10.151950718685832,4.999315537303217
11946,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8993640,2033-04-24,Y,Y,,,"Mar 29, 2023",ODE-427,2030-02-28,10.151950718685832,7.000684462696783
11947,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8124799,2029-12-03,Y,,,,"Mar 29, 2023",M-270,2027-12-20,6.76249144421629,4.80766598220397
11948,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8124799,2029-12-03,Y,,,,"Mar 29, 2023",NCE,2028-02-28,6.76249144421629,4.999315537303217
11949,OMAVELOXOLONE,CAPSULE;ORAL,SKYCLARYS,BIOGEN US,50MG,N,216718,1,,2023-02-28,Yes,Yes,RX,BIOGEN US CORPORATION,8124799,2029-12-03,Y,,,,"Mar 29, 2023",ODE-427,2030-02-28,6.76249144421629,7.000684462696783
11976,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,11622959,2037-06-08,,,U-3676,,"Sep 7, 2023",NCE,2028-08-16,13.81245722108145,5.002053388090349
11977,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,11622959,2037-06-08,,,U-3676,,"Sep 7, 2023",ODE-439,2030-08-16,13.81245722108145,7.000684462696783
11978,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,10864194,2037-06-08,,,U-3676,,"Sep 7, 2023",NCE,2028-08-16,13.81245722108145,5.002053388090349
11979,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,10864194,2037-06-08,,,U-3676,,"Sep 7, 2023",ODE-439,2030-08-16,13.81245722108145,7.000684462696783
11980,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,10292954,2031-08-31,,,U-3676,,"Sep 7, 2023",NCE,2028-08-16,8.041067761806982,5.002053388090349
11981,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,10292954,2031-08-31,,,U-3676,,"Sep 7, 2023",ODE-439,2030-08-16,8.041067761806982,7.000684462696783
11982,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,9789074,2031-08-31,,,U-3676,,"Sep 7, 2023",NCE,2028-08-16,8.041067761806982,5.002053388090349
11983,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,9789074,2031-08-31,,,U-3676,,"Sep 7, 2023",ODE-439,2030-08-16,8.041067761806982,7.000684462696783
11984,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,9314439,2031-08-31,,,U-3676,,"Sep 7, 2023",NCE,2028-08-16,8.041067761806982,5.002053388090349
11985,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,9314439,2031-08-31,,,U-3676,,"Sep 7, 2023",ODE-439,2030-08-16,8.041067761806982,7.000684462696783
11986,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,12023312,2031-08-31,,,U-3966,,"Jul 25, 2024",NCE,2028-08-16,8.041067761806982,5.002053388090349
11987,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,12023312,2031-08-31,,,U-3966,,"Jul 25, 2024",ODE-439,2030-08-16,8.041067761806982,7.000684462696783
11988,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,12138245,2037-06-08,,,U-4031,,"Nov 15, 2024",NCE,2028-08-16,13.81245722108145,5.002053388090349
11989,PALOVAROTENE,CAPSULE;ORAL,SOHONOS,IPSEN,1MG,N,215559,1,,2023-08-16,Yes,No,RX,IPSEN BIOPHARMACEUTICALS INC,12138245,2037-06-08,,,U-4031,,"Nov 15, 2024",ODE-439,2030-08-16,13.81245722108145,7.000684462696783
